Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-openhie.fhir.training.solution.1.json	19667	-	0	0	0	0	0	0	7	1327	0	0	0	0	0	0	0	0	0	0	332	441	0	0	0	17	0	2
fsh-generated/resources/Observation-HIVTestResultExample.json	1202	10	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	30	22	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hiv-service-request-location.json	3564	541	0	0	0	0	0	3407	0	3357	0	0	0	0	0	0	0	2	0	0	491	4917	0	0	0	44	0	1
fsh-generated/resources/ValueSet-vs-reason-sample-cancelled-or-rejected.json	1330	6	0	0	0	0	0	0	1	250	0	0	0	0	0	0	0	0	0	0	16	16761	0	0	0	3	0	0
fsh-generated/resources/Bundle-LabCancellation.json	2077	7	1	0	0	0	21	0	0	26	0	0	0	0	0	0	0	0	0	0	19	30	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hiv-diagnosis.json	3661	508	0	0	0	0	0	3478	0	3523	0	0	0	0	0	0	0	1	0	0	535	2220	0	0	0	10	0	2
fsh-generated/resources/ValueSet-vs-specimen-type.json	965	5	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	13	149	0	0	0	1	0	0
fsh-generated/resources/ValueSet-vs-arvtreatment-activity-type.json	600	4	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	11	165	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-hiv-organization.json	3563	576	0	0	0	0	0	3476	0	3507	0	0	1	0	0	0	0	1	0	0	474	1845	0	0	0	18	1	0
fsh-generated/resources/ValueSet-vs-vl-result-code.json	600	3	0	0	0	0	0	0	1	58	0	0	0	0	0	0	0	0	0	0	14	147	0	0	0	1	0	0
fsh-generated/resources/CarePlan-ARVTreatmentContactedExample.json	1226	8	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	15	73	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-vl-suppression.json	748	4	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	11	119	0	0	0	3	0	0
fsh-generated/resources/Observation-DateHIVTestDoneExample.json	862	7	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-art-regimen-switched-or-substituted.json	2119	240	0	0	0	0	0	1017	0	1005	0	0	0	0	0	0	0	0	0	0	152	529	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-transferring-facility-encounter.json	1227	46	0	0	0	0	0	3663	0	3614	0	0	0	0	0	0	0	1	0	0	485	1763	0	0	0	17	0	0
fsh-generated/resources/StructureDefinition-hiv-test-results.json	3998	535	0	0	0	0	0	3437	0	3401	0	0	0	0	0	0	0	1	0	0	526	3519	0	0	0	12	0	1
fsh-generated/resources/Encounter-TransferringFacilityEncounterExample.json	435	4	1	0	0	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	8	70	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-arv-regimen.json	2603	10	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	30	162	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-key-population-status.json	1894	261	0	0	0	0	0	1026	0	964	0	0	0	0	0	0	0	0	0	0	214	501	0	0	0	3	0	0
fsh-generated/resources/CarePlan-ARVTreatmentRegimenSwitchedOrSubstitutedExample.json	2841	28	0	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0	0	25	58	0	0	0	0	0	0
fsh-generated/resources/Task-HIVLabOrderTaskExample.json	1140	6	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	13	16	0	0	0	0	0	0
fsh-generated/resources/EpisodeOfCare-HIVEpisodeOfCareExample.json	990	5	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	13	15	0	0	0	0	0	0
fsh-generated/resources/DiagnosticReport-HIVLabResultsDiagnosticReportExample.json	937	5	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0
fsh-generated/resources/CarePlan-ARVTreatmentExample.json	2058	16	1	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	18	20	0	0	0	0	0	0
fsh-generated/resources/Bundle-LabOrder.json	7905	24	0	0	0	0	31	0	1	49	0	0	0	0	0	0	0	0	0	0	63	54	0	0	0	0	0	0
fsh-generated/resources/Condition-HIVDiagnosisExample.json	1243	9	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-hiv-care-next-visit.json	1490	157	0	0	0	0	0	429	0	423	0	0	0	0	0	0	0	0	0	0	63	183	0	0	1	2	0	0
fsh-generated/resources/Bundle-LabRejection.json	2029	8	0	0	0	0	4	0	0	18	0	0	0	0	0	0	0	0	0	0	17	21	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-date-hiv-test-done.json	2809	325	0	0	0	0	0	2987	0	2984	0	0	0	0	0	0	0	1	0	0	450	1587	0	0	0	14	0	0
fsh-generated/resources/Practitioner-PractitionerExample.json	378	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	7	26	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-art-regimen-line.json	1980	230	1	0	0	0	0	993	0	987	0	0	0	0	0	0	0	1	0	0	143	405	0	0	0	4	0	1
fsh-generated/resources/ValueSet-vs-condition.json	541	3	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	10	126	0	0	0	0	0	0
fsh-generated/resources/ValueSet-vs-test-types.json	712	4	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	11	94	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-target-facility-encounter.json	1538	164	0	0	0	0	0	3736	0	3793	0	0	0	0	0	0	0	1	0	0	478	1579	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-hiv-practitioner.json	1665	191	0	0	0	0	0	2395	0	2407	0	0	0	0	0	0	0	0	0	0	322	1054	0	0	0	8	0	1
fsh-generated/resources/ValueSet-vs-hiv-test-done.json	588	3	0	0	0	0	0	0	1	72	0	0	0	0	0	0	0	0	0	0	11	130	0	0	0	0	0	0
